date,ID,Day,T.T_TIME,T.TOTAL_DISTANCE,T.HIGH_INTENSITY_DISTANCE,T.SPRINT_DISTANCE,T.PLAYER_LOAD,T.HEART_RATE_EXERTION,T.ACC_DEC_LOAD,T.PEAK_SPEED,T.HRE_PL_LOAD,T.VOLUME_STATUS,T.INTENSITY_STATUS,T.VOLUME_RATIO,T.INTENSITY_RATIO,T.MONOTONY_VOLUME,T.MONOTONY_INTENSITY,G.HI_IP_m,G.HI_IP_m.pc,G.HI_IP_m.min,G.HI_OP_m,G.HI_OP_m.pc,G.HI_OP_m.min,G.HID_m,G.HID_m.min,G.IP_mins,G.MINS,G.OP_mins,G.SPR_m,G.SPR_m.min,G.TD_m,G.TD_m.min,G.TD_IP_m,G.TD_IP_m.pc,G.TD_IP_m.min,G.TD_OP_m,G.TD_OP_m.pc,G.TD_OP_m.min,matchPeriods,GameYN,NDs,sleep,muscleSoreness,pExertion,wellbeing
20141209,7,163,,,,,,,,,,59,45,33,0.5,0.6,0.4,,,,,,,,,,,,,,,,,,,,,,16,0,2,6.52,3,5,11.03271079
20141210,7,164,,,,,,,,,,59,45,27,0.5,0.6,0.4,,,,,,,,,,,,,,,,,,,,,,16,0,3,6.21,6,9,14.13013866
20141211,7,165,65,5135,91,21,522,66,215,27,1.3,60,45,12,0.1,0.6,0.4,,,,,,,,,,,,,,,,,,,,,,16,0,4,3.88,7,9,14.96939728
20141212,7,166,52,2577,17,,287,53,96,23,1.8,59,43,18,0.1,0.6,0.4,,,,,,,,,,,,,,,,,,,,,,16,0,5,5.31,7,6,10.37450772
20141213,7,167,78,5759,222,118,569,152,291,27,2.7,54,32,35,0.3,0.7,0.6,,,,,,,,,,,,,,,,,,,,,,16,1,6,5.08,6,3,11.90808573
20141214,7,168,,,,,,,,,,54,32,35,0.3,0.7,0.6,582,11.6,23.3,199.4,4,7.7,781.4,8.1,25,97,26,493.6,5.1,10571,109,3524.6,70.5,141,3666.2,73.3,141,17,0,0,7.6,5,4,16.80639575
20141215,7,169,70,4397,69,29,498,70,273,27,1.4,56,33,44,0.3,1,0.7,582,11.6,23.3,199.4,4,7.7,781.4,8.1,25,97,26,493.6,5.1,10571,109,3524.6,70.5,141,3666.2,73.3,141,17,0,1,4.67,7,6,17.07390166
20141216,7,170,40,2436,33,5,280,40,114,25,1.4,53,34,39,0.3,1.2,0.8,582,11.6,23.3,199.4,4,7.7,781.4,8.1,25,97,26,493.6,5.1,10571,109,3524.6,70.5,141,3666.2,73.3,141,17,0,2,8.74,9,1,13.88119855
20141217,7,171,76,8688,583,313,,,,32,,65,48,45,0.5,1.5,0.7,582,11.6,23.3,199.4,4,7.7,781.4,8.1,25,97,26,493.6,5.1,10571,109,3524.6,70.5,141,3666.2,73.3,141,17,0,3,4.96,5,1,14.33600995
20141218,7,172,,,,,,,,,,59,48,36,0.4,1.1,0.6,582,11.6,23.3,199.4,4,7.7,781.4,8.1,25,97,26,493.6,5.1,10571,109,3524.6,70.5,141,3666.2,73.3,141,17,0,4,5.14,2,7,12.45205417
20141219,7,173,59,3362,47,5,353,75,143,24,2.1,61,48,43,0.4,1.1,0.6,582,11.6,23.3,199.4,4,7.7,781.4,8.1,25,97,26,493.6,5.1,10571,109,3524.6,70.5,141,3666.2,73.3,141,17,0,5,6.18,3,5,14.14976298
20141220,7,174,44,3048,74,20,315,73,126,26,2.3,49,29,50,0.6,1.1,0.6,582,11.6,23.3,199.4,4,7.7,781.4,8.1,25,97,26,493.6,5.1,10571,109,3524.6,70.5,141,3666.2,73.3,141,17,0,6,5.5,1,9,15.31536778
20141221,7,175,97,10571,781,494,,,,32,,64,49,56,0.8,1.3,0.7,582,11.6,23.3,199.4,4,7.7,781.4,8.1,25,97,26,493.6,5.1,10571,109,3524.6,70.5,141,3666.2,73.3,141,17,1,7,5.77,5,1,14.16337045
20141222,7,176,,,,,,,,,,64,49,37,0.5,1,0.7,624,16,27.1,429.8,7,11.9,1057.2,11.1,23,95,36,661.2,7,11497.4,121,3452.9,88.5,150.1,5445.9,89.3,151.3,18,0,0,6.55,8,7,9.692618536
20141223,7,177,,,,,,,,,,64,49,37,0.5,0.8,0.6,624,16,27.1,429.8,7,11.9,1057.2,11.1,23,95,36,661.2,7,11497.4,121,3452.9,88.5,150.1,5445.9,89.3,151.3,18,0,1,6.19,9,8,13.4895425
20141224,7,178,71,4815,99,49,518,101,181,27,2,70,51,36,0.5,0.8,0.5,624,16,27.1,429.8,7,11.9,1057.2,11.1,23,95,36,661.2,7,11497.4,121,3452.9,88.5,150.1,5445.9,89.3,151.3,18,0,2,6.48,9,6,14.54497484
20141225,7,179,44,3048,74,20,315,73,126,26,2.3,67,51,38,0.5,1,0.5,624,16,27.1,429.8,7,11.9,1057.2,11.1,23,95,36,661.2,7,11497.4,121,3452.9,88.5,150.1,5445.9,89.3,151.3,18,0,3,5.52,6,3,12.67761115
20141226,7,180,95,11497,1057,661,,,,33,,80,78,34,0.4,1,0.7,624,16,27.1,429.8,7,11.9,1057.2,11.1,23,95,36,661.2,7,11497.4,121,3452.9,88.5,150.1,5445.9,89.3,151.3,18,1,4,7.15,2,7,19.78691921
20141227,7,181,,,,,,,,,,72,72,37,0.4,0.9,0.7,371,7,12.4,491.3,10.5,18.9,895.6,9.3,30,96,26,484.6,5,12062.1,125.6,4369.7,82.4,145.7,4401,93.6,169.3,19,0,0,4.82,3,2,10.91480872
20141228,7,182,96,12062,896,485,,,,32,,88,95,49,0.6,0.8,0.7,371,7,12.4,491.3,10.5,18.9,895.6,9.3,30,96,26,484.6,5,12062.1,125.6,4369.7,82.4,145.7,4401,93.6,169.3,19,1,1,5.38,4,3,10.06768857
20141229,7,183,,,,,,,,,,82,93,45,0.6,0.8,0.7,758.4,14.3,27.1,220,4.7,8.8,1061.6,10.7,28,99,25,666.2,6.7,11718.1,118.4,4460.7,84.2,159.3,3675.1,78.2,147,20,0,0,6.89,2,9,14.08793872
20141230,7,184,,,,,,,,,,79,92,41,0.5,0.8,0.7,758.4,14.3,27.1,220,4.7,8.8,1061.6,10.7,28,99,25,666.2,6.7,11718.1,118.4,4460.7,84.2,159.3,3675.1,78.2,147,20,0,1,6.19,1,8,16.6935819
20141231,7,185,47,2615,15,8,289,84,102,25,2.9,70,78,29,0.3,0.8,0.6,758.4,14.3,27.1,220,4.7,8.8,1061.6,10.7,28,99,25,666.2,6.7,11718.1,118.4,4460.7,84.2,159.3,3675.1,78.2,147,20,0,2,6.06,3,4,11.61848592
20150101,7,186,99,11718,1062,666,,,,32,,87,105,42,0.5,0.9,0.8,758.4,14.3,27.1,220,4.7,8.8,1061.6,10.7,28,99,25,666.2,6.7,11718.1,118.4,4460.7,84.2,159.3,3675.1,78.2,147,20,1,3,4.99,3,8,11.87624534
20150102,7,187,,,,,,,,,,82,104,24,0.3,0.7,0.6,463.8,11.3,23.2,182.9,3.1,6.1,660,7.8,20,85,30,390.9,4.6,10050.2,118.2,2940.2,71.7,147,4506.6,76.4,150.2,21,0,0,6.45,6,5,16.95220612
20150103,7,188,,,,,,,,,,78,102,25,0.3,0.7,0.6,463.8,11.3,23.2,182.9,3.1,6.1,660,7.8,20,85,30,390.9,4.6,10050.2,118.2,2940.2,71.7,147,4506.6,76.4,150.2,21,0,1,6.17,2,2,14.58766891
20150104,7,189,,,,,,,,,,63,82,31,0.3,0.5,0.4,463.8,11.3,23.2,182.9,3.1,6.1,660,7.8,20,85,30,390.9,4.6,10050.2,118.2,2940.2,71.7,147,4506.6,76.4,150.2,21,0,2,5.14,4,4,11.43579672
20150105,7,190,,,,,,,,,,63,82,26,0.3,0.5,0.4,463.8,11.3,23.2,182.9,3.1,6.1,660,7.8,20,85,30,390.9,4.6,10050.2,118.2,2940.2,71.7,147,4506.6,76.4,150.2,21,0,3,6.36,9,3,11.42277
20150106,7,191,74,5304,43,11,555,141,250,24,2.5,71,83,10,,0.6,0.4,463.8,11.3,23.2,182.9,3.1,6.1,660,7.8,20,85,30,390.9,4.6,10050.2,118.2,2940.2,71.7,147,4506.6,76.4,150.2,21,0,4,5.83,6,9,5.866760912
20150107,7,192,,,,,,,,,,64,80,11,,0.5,0.4,463.8,11.3,23.2,182.9,3.1,6.1,660,7.8,20,85,30,390.9,4.6,10050.2,118.2,2940.2,71.7,147,4506.6,76.4,150.2,21,0,5,6.64,4,2,13.0082651
20150108,7,193,70,5140,42,16,517,119,259,25,2.3,67,80,22,,0.6,0.6,463.8,11.3,23.2,182.9,3.1,6.1,660,7.8,20,85,30,390.9,4.6,10050.2,118.2,2940.2,71.7,147,4506.6,76.4,150.2,21,0,6,5.77,3,4,15.25060737
20150109,7,194,39,2383,47,,256,64,109,23,2.5,54,54,33,0.1,0.7,0.8,463.8,11.3,23.2,182.9,3.1,6.1,660,7.8,20,85,30,390.9,4.6,10050.2,118.2,2940.2,71.7,147,4506.6,76.4,150.2,21,0,7,5.7,6,8,13.54219801
20150110,7,195,85,10050,660,391,,,,32,,68,71,46,0.3,0.9,0.5,463.8,11.3,23.2,182.9,3.1,6.1,660,7.8,20,85,30,390.9,4.6,10050.2,118.2,2940.2,71.7,147,4506.6,76.4,150.2,21,1,8,5.82,9,5,14.42125846
20150111,7,196,,,,,,,,,,51,48,47,0.4,0.9,0.5,520.4,9.1,16.3,183.7,4.3,7.7,722.3,7.5,32,96,24,418.9,4.4,11310.1,117.8,4618.2,81,144.3,3523.2,81.9,146.8,22,0,0,7.19,5,8,13.33431687
20150112,7,197,,,,,,,,,,51,48,47,0.4,0.9,0.5,520.4,9.1,16.3,183.7,4.3,7.7,722.3,7.5,32,96,24,418.9,4.4,11310.1,117.8,4618.2,81,144.3,3523.2,81.9,146.8,22,0,1,5.46,2,7,11.94128924
20150113,7,198,75,5944,63,12,616,130,369,26,2.1,60,49,43,0.4,0.9,0.5,520.4,9.1,16.3,183.7,4.3,7.7,722.3,7.5,32,96,24,418.9,4.4,11310.1,117.8,4618.2,81,144.3,3523.2,81.9,146.8,22,0,2,6.88,4,9,17.93858616
20150114,7,199,,,,,,,,,,56,49,39,0.4,0.9,0.5,520.4,9.1,16.3,183.7,4.3,7.7,722.3,7.5,32,96,24,418.9,4.4,11310.1,117.8,4618.2,81,144.3,3523.2,81.9,146.8,22,0,3,5.51,8,5,11.49233135
20150115,7,200,78,3929,138,42,532,79,186,28,1.5,45,25,30,0.2,0.8,0.5,520.4,9.1,16.3,183.7,4.3,7.7,722.3,7.5,32,96,24,418.9,4.4,11310.1,117.8,4618.2,81,144.3,3523.2,81.9,146.8,22,0,4,5.87,7,4,11.85427341
20150116,7,201,53,2395,74,21,259,69,101,27,2.7,49,27,35,0.3,0.8,0.6,520.4,9.1,16.3,183.7,4.3,7.7,722.3,7.5,32,96,24,418.9,4.4,11310.1,117.8,4618.2,81,144.3,3523.2,81.9,146.8,22,0,5,6.37,6,6,11.77749237
20150117,7,202,96,11310,722,419,,,,32,,64,46,51,0.6,0.8,0.5,520.4,9.1,16.3,183.7,4.3,7.7,722.3,7.5,32,96,24,418.9,4.4,11310.1,117.8,4618.2,81,144.3,3523.2,81.9,146.8,22,1,6,4.95,7,8,12.20464406
20150118,7,203,,,,,,,,,,64,46,38,0.5,0.8,0.5,470.3,9.4,17.4,257.8,5.2,9.2,749,7.9,27,95,28,420.1,4.4,11437.8,120.4,4040.7,80.8,149.7,4163,83.3,148.7,23,0,0,6.99,3,2,13.72895283
20150119,7,204,,,,,,,,,,64,46,38,0.5,0.8,0.5,470.3,9.4,17.4,257.8,5.2,9.2,749,7.9,27,95,28,420.1,4.4,11437.8,120.4,4040.7,80.8,149.7,4163,83.3,148.7,23,0,1,6.26,3,8,14.57722805
20150120,7,205,80,6200,250,150,600,150,350,28,2.5,65,51,42,0.5,0.8,0.6,470.3,9.4,17.4,257.8,5.2,9.2,749,7.9,27,95,28,420.1,4.4,11437.8,120.4,4040.7,80.8,149.7,4163,83.3,148.7,23,0,2,7.17,6,9,15.16614279
20150121,7,206,,,,,,,,,,65,51,37,0.5,0.8,0.6,470.3,9.4,17.4,257.8,5.2,9.2,749,7.9,27,95,28,420.1,4.4,11437.8,120.4,4040.7,80.8,149.7,4163,83.3,148.7,23,0,3,5.75,9,5,12.28847936
20150122,7,207,,,,,,,,,,58,50,15,0.1,0.6,0.6,470.3,9.4,17.4,257.8,5.2,9.2,749,7.9,27,95,28,420.1,4.4,11437.8,120.4,4040.7,80.8,149.7,4163,83.3,148.7,23,0,4,5.64,6,2,10.89922304
20150123,7,208,83,7639,437,238,668,199,261,32,3,66,60,29,0.3,0.8,0.7,470.3,9.4,17.4,257.8,5.2,9.2,749,7.9,27,95,28,420.1,4.4,11437.8,120.4,4040.7,80.8,149.7,4163,83.3,148.7,23,0,5,5.46,3,8,17.29604383
20150124,7,209,51,3436,20,,361,117,180,23,3.2,56,44,42,0.4,0.7,0.6,470.3,9.4,17.4,257.8,5.2,9.2,749,7.9,27,95,28,420.1,4.4,11437.8,120.4,4040.7,80.8,149.7,4163,83.3,148.7,23,0,6,6.52,6,8,12.15982716
20150125,7,210,,,,,,,,,,56,44,27,0.3,0.7,0.6,470.3,9.4,17.4,257.8,5.2,9.2,749,7.9,27,95,28,420.1,4.4,11437.8,120.4,4040.7,80.8,149.7,4163,83.3,148.7,23,0,7,4.69,8,5,11.0205699
20150126,7,211,84,6313,175,51,650,170,329,28,2.6,65,48,37,0.3,1,0.7,470.3,9.4,17.4,257.8,5.2,9.2,749,7.9,27,95,28,420.1,4.4,11437.8,120.4,4040.7,80.8,149.7,4163,83.3,148.7,23,0,8,5.19,2,2,14.73951796
20150127,7,212,81,6080,296,129,646,140,539,30,2.2,65,54,50,0.4,1,0.8,470.3,9.4,17.4,257.8,5.2,9.2,749,7.9,27,95,28,420.1,4.4,11437.8,120.4,4040.7,80.8,149.7,4163,83.3,148.7,23,0,9,5.01,9,8,11.2400905
20150128,7,213,,,,,,,,,,65,54,33,0.2,1,0.8,470.3,9.4,17.4,257.8,5.2,9.2,749,7.9,27,95,28,420.1,4.4,11437.8,120.4,4040.7,80.8,149.7,4163,83.3,148.7,23,0,10,7.01,6,1,13.08800839
20150129,7,214,66,4480,173,103,479,67,261,28,1.4,66,55,35,0.3,1.3,0.9,470.3,9.4,17.4,257.8,5.2,9.2,749,7.9,27,95,28,420.1,4.4,11437.8,120.4,4040.7,80.8,149.7,4163,83.3,148.7,23,0,11,3.97,6,3,13.87252622
20150130,7,215,49,2766,25,14,291,49,118,27,1.7,67,54,41,0.3,1.3,0.8,470.3,9.4,17.4,257.8,5.2,9.2,749,7.9,27,95,28,420.1,4.4,11437.8,120.4,4040.7,80.8,149.7,4163,83.3,148.7,23,0,12,6.18,3,9,16.69490664
20150131,7,216,95,11438,749,420,,,,30,,67,54,51,0.6,1.1,0.8,470.3,9.4,17.4,257.8,5.2,9.2,749,7.9,27,95,28,420.1,4.4,11437.8,120.4,4040.7,80.8,149.7,4163,83.3,148.7,23,1,13,4.95,5,1,14.31963432
20150201,7,217,,,,,,,,,,67,54,39,0.4,1.1,0.8,498.3,11.6,24.9,213.5,3.7,7.9,742.7,7.7,20,97,27,474.8,4.9,11482.5,118.4,3288.8,76.5,164.4,4236.8,74.3,156.9,24,0,0,7.12,9,2,13.01893003
20150202,7,218,,,,,,,,,,67,54,39,0.4,0.8,0.6,498.3,11.6,24.9,213.5,3.7,7.9,742.7,7.7,20,97,27,474.8,4.9,11482.5,118.4,3288.8,76.5,164.4,4236.8,74.3,156.9,24,0,1,5.79,6,7,10.61164073
20150203,7,219,58,3696,,,440,129,157,19,2.9,63,48,39,0.4,0.8,0.5,498.3,11.6,24.9,213.5,3.7,7.9,742.7,7.7,20,97,27,474.8,4.9,11482.5,118.4,3288.8,76.5,164.4,4236.8,74.3,156.9,24,0,2,5.31,9,5,11.85910783
20150204,7,220,79,6065,419,141,656,144,523,27,2.2,72,59,41,0.5,1,0.7,498.3,11.6,24.9,213.5,3.7,7.9,742.7,7.7,20,97,27,474.8,4.9,11482.5,118.4,3288.8,76.5,164.4,4236.8,74.3,156.9,24,0,3,5.25,9,1,12.26490643
20150205,7,221,,,,,,,,,,72,59,19,0.2,0.8,0.6,498.3,11.6,24.9,213.5,3.7,7.9,742.7,7.7,20,97,27,474.8,4.9,11482.5,118.4,3288.8,76.5,164.4,4236.8,74.3,156.9,24,0,4,5.9,6,3,14.60905216
20150206,7,222,74,5440,136,84,561,75,296,30,1.3,69,51,31,0.3,0.9,0.6,498.3,11.6,24.9,213.5,3.7,7.9,742.7,7.7,20,97,27,474.8,4.9,11482.5,118.4,3288.8,76.5,164.4,4236.8,74.3,156.9,24,0,5,6.27,9,7,9.969420691
20150207,7,223,35,2357,46,,359,35,86,24,1,67,52,36,0.3,1,0.6,498.3,11.6,24.9,213.5,3.7,7.9,742.7,7.7,20,97,27,474.8,4.9,11482.5,118.4,3288.8,76.5,164.4,4236.8,74.3,156.9,24,0,6,5.22,5,7,13.17004039
20150208,7,224,97,11483,743,475,,,,32,,83,71,42,0.5,1,0.7,498.3,11.6,24.9,213.5,3.7,7.9,742.7,7.7,20,97,27,474.8,4.9,11482.5,118.4,3288.8,76.5,164.4,4236.8,74.3,156.9,24,1,7,7.27,2,1,15.61527342
20150209,7,225,,,,,,,,,,74,66,36,0.4,1,0.7,491.1,10.2,20.5,255.9,4.9,9.8,785.6,8.3,24,95,26,385.4,4.1,10828.6,114,3436.5,71.6,143.2,4099.1,78.8,157.7,25,0,0,6.63,9,5,8.355887399
20150210,7,226,32,2477,,,272,32,64,21,1.2,69,58,43,0.4,1,0.7,491.1,10.2,20.5,255.9,4.9,9.8,785.6,8.3,24,95,26,385.4,4.1,10828.6,114,3436.5,71.6,143.2,4099.1,78.8,157.7,25,0,1,5.23,2,3,14.67112203
20150211,7,227,95,10829,786,385,,,,33,,84,79,44,0.5,1,0.7,491.1,10.2,20.5,255.9,4.9,9.8,785.6,8.3,24,95,26,385.4,4.1,10828.6,114,3436.5,71.6,143.2,4099.1,78.8,157.7,25,1,2,7.46,3,4,16.86415846
20150212,7,228,,,,,,,,,,78,74,44,0.5,1,0.7,457.6,9.7,16.9,259.3,4.9,8.4,735.2,7.8,27,94,31,280,3,10407.4,110.7,3678.9,78.3,136.3,4285.8,80.9,138.3,26,0,0,5.08,8,4,12.24778989
20150213,7,229,,,,,,,,,,74,74,25,0.3,0.8,0.6,457.6,9.7,16.9,259.3,4.9,8.4,735.2,7.8,27,94,31,280,3,10407.4,110.7,3678.9,78.3,136.3,4285.8,80.9,138.3,26,0,1,5.68,8,6,15.8296193
20150214,7,230,,,,,,,,,,59,54,31,0.4,0.7,0.6,457.6,9.7,16.9,259.3,4.9,8.4,735.2,7.8,27,94,31,280,3,10407.4,110.7,3678.9,78.3,136.3,4285.8,80.9,138.3,26,0,2,5.41,9,9,10.04271605
20150215,7,231,,,,,,,,,,59,54,26,0.4,0.5,0.4,457.6,9.7,16.9,259.3,4.9,8.4,735.2,7.8,27,94,31,280,3,10407.4,110.7,3678.9,78.3,136.3,4285.8,80.9,138.3,26,0,3,7.14,6,8,11.53123557
20150216,7,232,62,5313,16,,509,133,277,24,2.6,66,55,11,,0.6,0.4,457.6,9.7,16.9,259.3,4.9,8.4,735.2,7.8,27,94,31,280,3,10407.4,110.7,3678.9,78.3,136.3,4285.8,80.9,138.3,26,0,4,5.45,3,6,13.46011447
20150217,7,233,83,6792,484,244,670,84,498,30,1.2,70,67,24,0.2,0.7,0.6,457.6,9.7,16.9,259.3,4.9,8.4,735.2,7.8,27,94,31,280,3,10407.4,110.7,3678.9,78.3,136.3,4285.8,80.9,138.3,26,0,5,6.45,3,1,16.5420032
20150218,7,234,,,,,,,,,,62,56,27,0.2,0.6,0.4,457.6,9.7,16.9,259.3,4.9,8.4,735.2,7.8,27,94,31,280,3,10407.4,110.7,3678.9,78.3,136.3,4285.8,80.9,138.3,26,0,6,5.21,6,5,14.90736373
20150219,7,235,69,5215,42,,546,70,307,23,1.3,69,58,35,0.2,0.8,0.4,457.6,9.7,16.9,259.3,4.9,8.4,735.2,7.8,27,94,31,280,3,10407.4,110.7,3678.9,78.3,136.3,4285.8,80.9,138.3,26,0,7,6.69,2,9,15.59252466
20150220,7,236,46,2592,97,43,280,47,127,26,1.7,65,57,42,0.3,1,0.5,457.6,9.7,16.9,259.3,4.9,8.4,735.2,7.8,27,94,31,280,3,10407.4,110.7,3678.9,78.3,136.3,4285.8,80.9,138.3,26,0,8,6.55,1,4,14.49134858
20150221,7,237,94,10407,735,280,,,,33,,76,74,45,0.5,1.1,0.7,457.6,9.7,16.9,259.3,4.9,8.4,735.2,7.8,27,94,31,280,3,10407.4,110.7,3678.9,78.3,136.3,4285.8,80.9,138.3,26,1,9,5.68,4,5,14.27289576
20150222,7,238,,,,,,,,,,60,55,42,0.4,1.1,0.7,448.1,8.6,16.6,272.9,5.7,11.4,751.2,7.7,27,97,24,458.1,4.7,10868,112,3699.9,71.2,137,3865.5,80.5,161.1,27,0,0,7.16,8,5,13.12488747
20150223,7,239,,,,,,,,,,60,55,42,0.4,0.9,0.7,448.1,8.6,16.6,272.9,5.7,11.4,751.2,7.7,27,97,24,458.1,4.7,10868,112,3699.9,71.2,137,3865.5,80.5,161.1,27,0,1,6.7,3,2,12.47480646
20150224,7,240,88,6060,216,77,623,89,333,26,1.4,65,61,40,0.4,0.9,0.6,448.1,8.6,16.6,272.9,5.7,11.4,751.2,7.7,27,97,24,458.1,4.7,10868,112,3699.9,71.2,137,3865.5,80.5,161.1,27,0,2,5.2,1,7,18.52901606
20150225,7,241,,,,,,,,,,50,41,45,0.6,0.9,0.6,448.1,8.6,16.6,272.9,5.7,11.4,751.2,7.7,27,97,24,458.1,4.7,10868,112,3699.9,71.2,137,3865.5,80.5,161.1,27,0,3,5.59,1,9,13.18613284
20150226,7,242,76,5569,103,34,550,76,255,26,1.4,58,43,28,0.2,0.9,0.6,448.1,8.6,16.6,272.9,5.7,11.4,751.2,7.7,27,97,24,458.1,4.7,10868,112,3699.9,71.2,137,3865.5,80.5,161.1,27,0,4,5.85,4,2,16.34116032
20150227,7,243,49,2742,74,,302,49,155,23,1.6,62,45,32,0.2,0.9,0.6,448.1,8.6,16.6,272.9,5.7,11.4,751.2,7.7,27,97,24,458.1,4.7,10868,112,3699.9,71.2,137,3865.5,80.5,161.1,27,0,5,5.64,2,4,14.70226438
